timestamp,value_0
1768435200000,0.0
1768435500000,0.0
1768435800000,0.0
1768436100000,0.0008016032064128264
1768436400000,0.00040567951318459805
1768436700000,0.0
1768437000000,0.0
1768437300000,0.001470000030073626
1768437600000,0.0026775867050632396
1768437900000,0.0
1768438200000,0.0
1768438500000,0.0
1768438800000,0.0
1768439100000,0.0
1768439400000,0.0
1768439700000,0.004425584512233405
1768440000000,0.0
1768440300000,0.0
1768440600000,0.0
1768440900000,0.0
1768441200000,0.0
1768441500000,0.0
1768441800000,0.0
1768442100000,0.0
1768442400000,0.0
1768442700000,0.0
1768443000000,0.0018117243248692017
1768443300000,0.0
1768443600000,0.0
1768443900000,0.0
1768444200000,0.0007675151523085066
1768444500000,0.0
1768444800000,0.0
1768445100000,0.0
1768445400000,0.00019175455417066444
1768445700000,0.00036429872495444824
1768446000000,0.0011505273250239866
1768446300000,0.0
1768446600000,0.00029223792063244326
1768446900000,0.0
1768447200000,0.0
1768447500000,0.0004089084876854443
1768447800000,0.0003930560104814962
1768448100000,0.0
1768448400000,0.00033840947546530663
1768448700000,0.0
1768449000000,0.0003142284205334356
1768449300000,0.0006259870377833376
1768449600000,0.002075300571537175
1768449900000,0.0010257900086974915
1768450200000,0.001582363221494454
1768450500000,0.0007188066357229683
1768450800000,0.0010328788404547762
1768451100000,0.0014089306108893585
1768451400000,0.0024545710070949856
1768451700000,0.0017168179575502763
1768452000000,0.002652454842067398
1768452300000,0.003484550757064797
1768452600000,0.0026943314161751
1768452900000,0.0019721103512607475
1768453200000,0.0024112429077503884
1768453500000,0.0016780940437795878
1768453800000,0.002048124570757981
1768454100000,0.0019938426337893665
1768454400000,0.001635190010605747
1768454700000,0.0013278245567967418
1768455000000,0.002102368235359142
1768455300000,0.001740630853914471
1768455600000,0.0024868679212149748
1768455900000,0.002877456501931741
1768456200000,0.003095446887392983
1768456500000,0.0022757390198506755
1768456800000,0.0015128677040136206
1768457100000,0.001976048129865182
1768457400000,0.0016288857179147965
1768457700000,0.0012635471675983112
1768458000000,0.00043126713470797995
1768458300000,0.000820776407346413
1768458600000,0.0010350325233016377
1768458900000,0.0005901590634638687
1768459200000,0.0007596629825559198
1768459500000,0.0006008259637222402
1768459800000,0.00015663071276730278
1768460100000,0.00031524080032294675
1768460400000,0.0006096859802138255
1768460700000,0.00021580847524491631
1768461000000,0.00010059097196024602
1768461300000,0.000639118875509892
1768461600000,0.00031756606776625065
1768461900000,0.0005145894039461751
1768462200000,0.0
1768462500000,0.00029053784762096414
1768462800000,0.00045570210731047387
1768463100000,0.0007245364841717006
1768463400000,0.0003425215553438665
1768463700000,0.00021811197768095703
1768464000000,0.00019070412380974843
1768464300000,0.00039172127397346657
1768464600000,0.00038622803810417494
1768464900000,0.00040574385589642326
1768465200000,0.00016061676839060902
1768465500000,0.00025662047521932683
1768465800000,0.0005626386738053046
1768466100000,0.000347443654150581
1768466400000,0.0009267238666942123
1768466700000,0.0001995631582744295
1768467000000,0.00042101891743895337
1768467300000,0.0004198444098597598
1768467600000,0.0008568729861935687
1768467900000,0.0004257323415037817
1768468200000,0.0005750950208357697
1768468500000,0.0002523855751454196
1768468800000,0.00010595090941198926
1768469100000,0.0007722331109456082
1768469400000,0.0008383017972464213
1768469700000,0.0007689918119881068
1768470000000,0.0
1768470300000,0.0002137430973406129
1768470600000,0.0011362996368575295
1768470900000,0.0005479948644365074
1768471200000,0.00038694593747736763
1768471500000,0.0007446534820505057
1768471800000,0.0004094658510470417
1768472100000,0.0009448161121751841
1768472400000,0.00026648938917457344
1768472700000,0.0002659966525445423
1768473000000,0.0009770055639052532
1768473300000,0.0004105870786743626
1768473600000,0.0007531661195896433
1768473900000,0.0008552195678881436
1768474200000,0.0013666694242497
1768474500000,0.0002183304821827381
1768474800000,0.00030242773986861594
1768475100000,0.0005204932101325888
1768475400000,0.0008118766099171282
1768475700000,0.00041095218100042354
1768476000000,0.0008548029430256676
1768476300000,0.0004769035307385927
1768476600000,0.00041790174248474977
1768476900000,0.0011914132585615356
1768477200000,0.0005143184028610914
1768477500000,0.0013827727134830604
1768477800000,0.00026488575279177696
1768478100000,0.0007958830672177176
1768478400000,0.0007676768717351124
1768478700000,0.0003823475839074053
1768479000000,0.0005025915700698658
1768479300000,0.0003231726342262764
1768479600000,0.001346536314739577
1768479900000,0.0009173258625035707
1768480200000,0.0006612154844972462
1768480500000,0.001286613862014585
1768480800000,0.0012705144691858461
1768481100000,0.0003655071146117184
1768481400000,0.0001241272304111529
1768481700000,0.0006023336614944697
1768482000000,0.00015465511908443474
1768482300000,0.00037568224364745715
1768482600000,0.0007078962110782072
1768482900000,0.00012158054711246536
1768483200000,0.000590695711892053
1768483500000,0.0003677010317105989
1768483800000,0.0006651293555160365
1768484100000,0.000619431870406606
1768484400000,0.0002947062799315336
1768484700000,0.0009113899084223665
1768485000000,0.0008878935323165304
1768485300000,0.0011192489004849815
1768485600000,0.0006197918260928859
1768485900000,0.0006706151498077073
1768486200000,0.0004279339754966749
1768486500000,0.0010758303247027535
1768486800000,0.0010012904223315022
1768487100000,0.0005000690908913529
1768487400000,0.0011799742877222296
1768487700000,0.00033073318786209783
1768488000000,0.0016168274408845384
1768488300000,0.0016809007265953912
1768488600000,0.0009214363990725615
1768488900000,0.0007845306844835864
1768489200000,0.0008945876103643169
1768489500000,0.0013369743783549826
1768489800000,0.001226777609885632
1768490100000,0.00032294861541868334
1768490400000,0.0009257067523217976
1768490700000,0.0014392158254830979
1768491000000,0.0014638847970175118
1768491300000,0.0012535728956838631
1768491600000,0.0007414210151652778
1768491900000,0.0005024695318879945
1768492200000,0.0002937580258786987
1768492500000,0.000585542439567499
1768492800000,0.0004179770075841471
1768493100000,0.0008377566457217434
1768493400000,0.0008365457151373601
1768493700000,0.0007140246233739766
1768494000000,0.0008549988011587129
1768494300000,0.000892603779240364
1768494600000,0.0008540119804540059
1768494900000,0.0005825246914034742
1768495200000,0.0004959693504020368
1768495500000,0.001200648265058346
1768495800000,0.0006355668053375397
1768496100000,0.0
1768496400000,0.0003077025002539369
1768496700000,0.00031249761535097066
1768497000000,0.0006596734244169955
1768497300000,0.0006995007308377322
1768497600000,0.0
1768497900000,0.0003533710899404685
1768498200000,0.0
1768498500000,0.00018154804228451838
1768498800000,0.0
1768499100000,0.0003677162220442565
1768499400000,0.0001798383705120532
1768499700000,0.00017124806305837125
1768500000000,0.00016751317057712712
1768500300000,2.9321213898247932e-05
1768500600000,0.00032159041075865427
1768500900000,0.00024534109221119316
1768501200000,6.16048051747864e-05
1768501500000,0.0005889687362094165
1768501800000,0.0
1768502100000,0.0001865799169442628
1768502400000,0.0
1768502700000,0.0004057628322442053
1768503000000,0.00040589237939974153
1768503300000,0.00038400738420705236
1768503600000,0.00029742889510360194
1768503900000,0.00043673654467792924
1768504200000,0.0
1768504500000,0.0
1768504800000,0.00022324609187851507
1768505100000,0.0
1768505400000,0.0005045997036184247
1768505700000,0.00010822510822512399
1768506000000,0.00010744985673354357
1768506300000,0.0005451696367639869
1768506600000,0.00037836637315527
1768506900000,0.0
1768507200000,0.00022919770962630536
1768507500000,0.0
1768507800000,0.000249485176969122
1768508100000,0.0005442844205332253
1768508400000,0.00028501185969789236
1768508700000,0.000311174456899499
1768509000000,0.0006038207236892746
1768509300000,0.00031274433150900726
1768509600000,0.0003064081984282208
1768509900000,0.00030639757073887
1768510200000,0.00029778436101577375
1768510500000,0.0
1768510800000,0.000603097694442134
1768511100000,0.0
1768511400000,0.0003814445167056313
1768511700000,0.00040831503064575614
1768512000000,0.0
1768512300000,0.0004355881443517173
1768512600000,0.0
1768512900000,0.0
1768513200000,0.0
1768513500000,0.00044404797596770963
1768513800000,0.0004776870251648191
1768514100000,0.0008982722519236929
1768514400000,0.0
1768514700000,0.0
1768515000000,0.0
1768515300000,0.0005442176870748217
1768515600000,0.0
1768515900000,0.0002553191489361506
1768516200000,0.002103758712246817
1768516500000,0.0005836233970906602
1768516800000,0.0
1768517100000,0.0006725317302977097
1768517400000,0.0
1768517700000,0.0
1768518000000,0.0
1768518300000,0.0
1768518600000,0.0007612934913360902
1768518900000,0.0016298475506467901
1768519200000,0.000873362445414827
1768519500000,0.0009207851653005861
1768519800000,0.0
1768520100000,0.0
1768520400000,0.0
1768520700000,0.0
1768521000000,0.0
1768521300000,0.0
1768521600000,0.0
1768521900000,0.0010115796400981037
1768522200000,0.0010139933940683133
1768522500000,0.0
1768522800000,0.0
1768523100000,0.0
1768523400000,0.0
1768523700000,0.0
1768524000000,0.0
1768524300000,0.0
1768524600000,0.0
1768524900000,0.0
1768525200000,0.0
1768525500000,0.0
1768525800000,0.0
1768526100000,0.0
1768526400000,0.0
1768526700000,0.0
1768527000000,0.0
1768527300000,0.0010544815465729496
1768527600000,0.0017187755071556231
1768527900000,0.0009507844858934522
1768528200000,0.0
1768528500000,0.0
1768528800000,0.0009011891771968817
1768529100000,0.0
1768529400000,0.0
1768529700000,0.0
1768530000000,0.0
1768530300000,0.00033444816053513905
1768530600000,0.0010929501131759166
1768530900000,0.0
1768531200000,0.0
1768531500000,0.0
1768531800000,0.0009226273866228763
1768532100000,0.00018009905447997633
1768532400000,0.0004258339247693588
1768532700000,0.0
1768533000000,0.0004444444444444251
1768533300000,0.0009499049407884375
1768533600000,0.0010643476242788274
1768533900000,0.0004698309392719757
1768534200000,0.0003589375448671994
1768534500000,0.0006953444997711333
1768534800000,0.00036730945821856765
1768535100000,0.002188490026968948
1768535400000,0.00029418319859875197
1768535700000,0.00048160407523596406
1768536000000,0.0007554836411335142
1768536300000,0.0012109751647300104
1768536600000,0.00047675413735679404
1768536900000,0.000220297267479852
1768537200000,0.000628598127913893
1768537500000,0.0024954222658818636
1768537800000,0.002744691311958691
1768538100000,0.0025980487004032327
1768538400000,0.001331103643251863
1768538700000,0.0015689478924424184
1768539000000,0.0023930989535084547
1768539300000,0.0014944249676918098
1768539600000,0.00032546912105475557
1768539900000,0.0007599946049506645
1768540200000,0.00046377245768218777
1768540500000,0.0004704595986023463
1768540800000,0.0010041193220693856
1768541100000,0.0009735135309135057
1768541400000,0.0007889898392297479
1768541700000,0.0007987422261834798
1768542000000,0.0008185764344134317
1768542300000,0.0005340743294736771
1768542600000,0.0005898739618457772
1768542900000,0.0006898047195373902
1768543200000,0.0007485859673683315
1768543500000,0.00029863738579352097
1768543800000,0.0007805620064601282
1768544100000,0.0004216771463468216
1768544400000,0.0005102020707213218
1768544700000,0.000614309206819863
1768545000000,0.0005268662663103996
1768545300000,0.0006997898806318847
1768545600000,0.0007870388812241114
1768545900000,0.0005587935608246219
1768546200000,0.0004787466038588484
1768546500000,0.0004161038922603222
1768546800000,0.0001756620804179043
1768547100000,0.0004610718833269356
1768547400000,0.0008528000327036711
1768547700000,0.0008745737546127063
1768548000000,0.0002824874396517796
1768548300000,0.00046875575920899413
1768548600000,0.00032892907976305174
1768548900000,0.00022712645993876456
1768549200000,0.001546431113356439
1768549500000,0.001234902669689264
1768549800000,0.0006557205045969016
1768550100000,0.0006275610931048891
1768550400000,0.0005630514337841674
1768550700000,0.0004923444640649866
1768551000000,0.00043990533677731316
1768551300000,0.0003622808466168692
1768551600000,0.000733281063591651
1768551900000,0.0006877849334386177
1768552200000,0.0010134124405567046
1768552500000,0.0007750046312144487
1768552800000,0.001819297842956802
1768553100000,0.0003808644498078273
1768553400000,0.00015770383220310437
1768553700000,0.00030113225789385467
1768554000000,0.0009676967835991146
1768554300000,0.0002754869957533934
1768554600000,0.0006795929272353618
1768554900000,0.0006727981190301158
1768555200000,0.0012906122515689677
1768555500000,0.0009912526117991315
1768555800000,0.0007621120480682641
1768556100000,0.00045479854608494464
1768556400000,0.0004102486535221939
1768556700000,0.0016191564682197068
1768557000000,0.0011182479331795392
1768557300000,0.0011517972329171844
1768557600000,0.0008896615538565467
1768557900000,0.0011978568496208819
1768558200000,0.0014082529289423996
1768558500000,0.0015017387876259392
1768558800000,0.0006140037779800434
1768559100000,0.0015394844167899268
1768559400000,0.0010314290002207294
1768559700000,0.0006049362311547846
1768560000000,0.0008162987686259005
1768560300000,0.0011287130482906971
1768560600000,0.0006452279992896325
1768560900000,0.0005402106908825033
1768561200000,0.0008856694671168786
1768561500000,0.001351334676184246
1768561800000,0.0
1768562100000,0.00047690113240621556
1768562400000,0.000731583756721843
1768562700000,0.0004767707676980315
1768563000000,0.0005635323597153796
1768563300000,0.0005078854276210798
1768563600000,0.0005119993312749926
1768563900000,0.0005922604944602394
1768564200000,0.0008911220728899938
1768564500000,0.0008582781775936521
1768564800000,0.0007748287528687836
1768565100000,0.0007837025049037382
1768565400000,0.0010064273438093797
