timestamp,value_0
1769815800000,444.80000000000143
1769816100000,416.1999999999991
1769816400000,392.5999999999937
1769816700000,360.40000000000737
1769817000000,362.599999999999
1769817300000,390.799999999999
1769817600000,360.6000000000029
1769817900000,366.40000000000174
1769818200000,357.9999999999996
1769818500000,350.1999999999973
1769818800000,336.40000000000083
1769819100000,387.39999999999736
1769819400000,348.2
1769819700000,320.4000000000019
1769820000000,355.7999999999987
1769820300000,306.0000000000004
1769820600000,313.8000000000021
1769820900000,323.5999999999988
1769821200000,301.59999999999843
1769821500000,300.20000000000044
1769821800000,326.60000000000196
1769822100000,345.3999999999931
1769822400000,344.6000000000062
1769822700000,350.7999999999986
1769823000000,306.00000000000114
1769823300000,321.00000000000387
1769823600000,324.19999999999817
1769823900000,337.1999999999973
1769824200000,326.40000000000174
1769824500000,319.59999999999695
1769824800000,340.19999999999754
1769825100000,354.6000000000104
1769825400000,402.1999999999889
1769825700000,351.000000000001
1769826000000,373.80000000000194
1769826300000,387.1999999999995
1769826600000,380.4000000000044
1769826900000,358.7999999999996
1769827200000,379.60000000000383
1769827500000,363.39999999999634
1769827800000,390.7999999999983
1769828100000,432.8000000000046
1769828400000,417.1999999999938
1769828700000,475.0000000000049
1769829000000,520.6000000000016
1769829300000,526.2000000000004
1769829600000,548.1999999999994
1769829900000,559.399999999994
1769830200000,554.8000000000015
1769830500000,552.2000000000003
1769830800000,572.199999999998
1769831100000,602.0000000000023
1769831400000,640.0000000000011
1769831700000,591.5999999999988
1769832000000,651.7999999999996
1769832300000,767.3999999999977
1769832600000,861.1999999999982
1769832900000,819.800000000009
1769833200000,848.5999999999943
1769833500000,895.2000000000022
1769833800000,873.8000000000004
1769834100000,917.1999999999981
1769834400000,983.0000000000044
1769834700000,952.7999999999925
1769835000000,984.6000000000023
1769835300000,1083.4000000000046
1769835600000,1142.5999999999974
1769835900000,1516.7999999999997
1769836200000,1700.7999999999988
1769836500000,1718.9999999999955
1769836800000,1728.8000000000047
1769837100000,1749.4000000000058
1769837400000,1781.1999999999932
1769837700000,1874.9999999999998
1769838000000,1861.7999999999995
1769838300000,1949.4000000000026
1769838600000,2137.6000000000017
1769838900000,2192.9999999999986
1769839200000,2363.9999999999923
1769839500000,2851.4000000000096
1769839800000,2925.1999999999916
1769840100000,3108.199999999995
1769840400000,3073.40000000001
1769840700000,3159.1999999999985
1769841000000,3248.599999999993
1769841300000,3357.6000000000117
1769841600000,3428.799999999994
1769841900000,3356.199999999999
1769842200000,3420.8000000000047
1769842500000,3573.7999999999934
1769842800000,3679.4000000000046
1769843100000,4090.000000000004
1769843400000,4363.599999999999
1769843700000,4447.399999999994
1769844000000,4559.999999999999
1769844300000,4541.200000000004
1769844600000,4639.599999999999
1769844900000,4627.199999999998
1769845200000,4748.399999999996
1769845500000,4699.400000000001
1769845800000,4872.0000000000055
1769846100000,4791.800000000003
1769846400000,5046.999999999997
1769846700000,5176.399999999996
1769847000000,5218.8
1769847300000,5368.399999999999
1769847600000,5588.600000000008
1769847900000,5595.199999999996
1769848200000,5872.8
1769848500000,5789.999999999998
1769848800000,5720.400000000012
1769849100000,5726.999999999977
1769849400000,5755.400000000014
1769850000000,5808.4
1769850300000,5896.599999999989
1769850600000,5965.600000000002
1769850900000,6047.600000000016
1769851200000,5982.199999999994
1769851500000,5932.799999999997
1769851800000,6087.000000000007
1769852100000,6023.799999999987
1769852400000,6034.799999999998
1769852700000,6116.800000000013
1769853000000,6101.599999999995
1769853300000,6159.800000000006
1769853600000,6321.399999999998
1769853900000,6222.999999999997
1769854200000,6226.799999999997
1769854500000,6322.200000000002
1769854800000,6264.800000000004
1769855100000,6240.599999999995
1769855400000,6286.000000000013
1769855700000,6363.199999999995
1769856000000,6442.399999999995
1769856300000,6315.2
1769856600000,6196.0
1769856900000,6351.799999999998
1769857200000,6272.9999999999945
1769857500000,6336.60000000001
1769857800000,6505.399999999999
1769858100000,6540.399999999996
1769858400000,6594.199999999998
1769858700000,6628.600000000009
1769859000000,6564.799999999998
1769859300000,6612.999999999991
1769859600000,6592.199999999998
1769859900000,6621.600000000016
1769860200000,6511.1999999999925
1769860500000,6534.799999999992
1769860800000,6502.600000000011
1769861100000,6546.000000000005
1769861400000,6760.99999999999
1769861700000,6612.200000000002
1769862000000,6813.200000000001
1769862300000,6707.1999999999925
1769862600000,6753.40000000001
1769862900000,6951.399999999996
1769863200000,6793.799999999982
1769863500000,6937.000000000012
1769863800000,7130.199999999991
1769864100000,6877.800000000006
1769864400000,6900.400000000006
1769864700000,7056.599999999993
1769865000000,7325.800000000004
1769865300000,7333.199999999999
1769865600000,7315.000000000014
1769865900000,7274.399999999985
1769866200000,7393.800000000016
1769866500000,7448.799999999986
1769866800000,7259.600000000003
1769867100000,7274.999999999999
1769867400000,7387.200000000004
1769867700000,7444.8
1769868000000,7344.399999999988
1769868300000,7391.80000000001
1769868600000,7438.399999999999
1769868900000,7503.199999999997
1769869200000,7711.800000000003
1769869500000,7531.2000000000035
1769869800000,7559.599999999994
1769870100000,7516.400000000001
1769870400000,7442.8
1769870700000,7353.4
1769871000000,7380.600000000014
1769871300000,7400.999999999995
1769871600000,7409.599999999991
1769871900000,7492.800000000003
1769872200000,7436.399999999994
1769872500000,7491.400000000007
1769872800000,7427.199999999988
1769873100000,7434.000000000005
1769873400000,7382.000000000007
1769873700000,7277.799999999994
1769874000000,7270.999999999995
1769874300000,7216.800000000007
1769874600000,7084.400000000009
1769874900000,7021.999999999985
1769875200000,6966.999999999992
1769875500000,6865.000000000021
1769875800000,6769.200000000001
1769876100000,6771.200000000003
1769876400000,6585.999999999989
1769876700000,6525.399999999998
1769877000000,6570.199999999995
1769877300000,6650.800000000016
1769877600000,6521.399999999986
1769877900000,6294.4000000000115
1769878200000,6273.7999999999865
1769878500000,6215.800000000016
1769878800000,6027.199999999989
1769879100000,5933.000000000008
1769879400000,5850.599999999997
1769879700000,5782.400000000003
1769880000000,5696.600000000008
1769880300000,5715.199999999982
1769880600000,5535.800000000005
1769880900000,5266.0
1769881200000,5229.800000000011
1769881500000,4970.7999999999865
1769881800000,4759.199999999999
1769882100000,4552.200000000007
1769882400000,4405.40000000001
1769882700000,4379.399999999989
1769883000000,4375.4
1769883300000,4206.800000000004
1769883600000,4047.7999999999934
1769883900000,3967.4000000000046
1769884200000,3854.6000000000054
1769884500000,3720.9999999999864
1769884800000,3536.3999999999883
1769885100000,3337.6000000000204
1769885400000,3102.7999999999815
1769885700000,3001.8000000000147
1769886000000,2939.0000000000005
1769886300000,2902.400000000006
1769886600000,2865.1999999999966
1769886900000,2723.0000000000127
1769887200000,2630.3999999999837
1769887500000,2479.5999999999995
1769887800000,2377.2000000000126
1769888100000,2355.6000000000167
1769888400000,2156.5999999999704
1769888700000,1970.600000000006
1769889000000,1829.1999999999928
1769889300000,1696.8000000000175
1769889600000,1695.1999999999937
1769889900000,1578.600000000006
1769890200000,1597.9999999999882
1769890500000,1620.9999999999998
1769890800000,1512.1999999999932
1769891100000,1460.4000000000042
1769891400000,1381.7999999999943
1769891700000,1302.1999999999969
1769892000000,1259.400000000004
1769892300000,1206.399999999996
1769892600000,1075.0000000000084
1769892900000,977.1999999999919
1769893200000,922.2000000000024
1769893500000,911.9999999999922
1769893800000,904.2000000000197
1769894100000,911.1999999999932
1769894400000,929.0000000000148
1769894700000,835.5999999999862
1769895000000,796.7999999999959
1769895300000,762.4000000000208
1769895600000,728.5999999999714
1769895900000,683.6000000000201
1769896200000,656.7999999999985
1769896500000,635.6000000000141
1769896800000,599.7999999999817
1769897100000,651.4000000000113
1769897400000,620.3999999999822
1769897700000,624.0000000000028
1769898000000,626.2000000000053
1769898300000,597.1999999999936
1769898600000,573.8000000000128
1769898900000,525.7999999999936
1769899200000,490.7999999999891
1769899500000,500.2000000000115
1769899800000,465.20000000001176
1769900100000,448.5999999999903
1769900400000,448.7999999999962
1769900700000,431.9999999999983
1769901000000,443.40000000000066
1769901300000,453.0000000000047
1769901600000,472.7999999999806
1769901900000,445.6000000000147
1769902200000,414.7999999999898
1769902500000,431.2000000000165
1769902800000,405.3999999999789
1769903100000,396.7999999999938
1769903400000,381.40000000002306
1769903700000,378.7999999999979
1769904000000,407.60000000000844
1769904300000,384.39999999998236
1769904600000,383.79999999999745
1769904900000,391.8000000000077
1769905200000,381.8000000000101
1769905500000,384.5999999999862
1769905800000,425.60000000002606
1769906100000,397.3999999999743
1769906400000,351.19999999998913
1769906700000,337.0000000000237
1769907000000,338.40000000000373
1769907300000,334.1999999999854
1769907600000,348.400000000003
1769907900000,285.6000000000164
1769908200000,419.39999999996354
1769908500000,324.80000000002565
1769908800000,355.5999999999813
1769909100000,364.80000000002553
1769909400000,350.5999999999804
1769909700000,315.200000000012
1769910000000,340.0000000000144
1769910300000,328.7999999999986
1769910600000,295.599999999989
1769910900000,299.99999999998835
1769911200000,311.2000000000073
1769911500000,360.9999999999918
1769911800000,429.00000000000716
1769912100000,373.40000000000964
1769912400000,395.600000000001
1769912700000,393.39999999997855
1769913000000,381.400000000022
1769913300000,362.9999999999824
1769913600000,371.0000000000013
1769913900000,377.3999999999946
1769914200000,365.6000000000184
1769914500000,339.9999999999933
1769914800000,369.79999999999035
1769915100000,469.4000000000145
1769915400000,477.7999999999953
1769915700000,469.00000000001484
1769916000000,504.59999999998615
1769916300000,531.9999999999959
1769916600000,509.5999999999951
1769916900000,541.4000000000211
1769917200000,575.1999999999806
1769917500000,603.3999999999959
1769917800000,589.2000000000132
1769918100000,595.3999999999904
1769918400000,660.2000000000263
1769918700000,761.9999999999629
1769919000000,778.8000000000309
1769919300000,770.3999999999796
1769919600000,819.6000000000016
1769919900000,796.8000000000116
1769920200000,856.9999999999987
1769920500000,880.9999999999974
1769920800000,897.0000000000017
1769921100000,921.6000000000053
1769921400000,897.999999999981
1769921700000,949.3999999999917
1769922000000,1104.200000000027
1769922300000,1401.1999999999978
1769922600000,1510.399999999987
1769922900000,1593.40000000002
1769923200000,1593.3999999999885
1769923500000,1625.5999999999938
1769923800000,1713.466666666678
1769924100000,1765.6666666666465
1769924400000,1846.8000000000134
1769924700000,1908.59999999999
1769925000000,1989.8000000000118
1769925300000,2052.399999999995
1769925600000,2250.2000000000025
1769925900000,2611.0000000000123
1769926200000,2751.7999999999824
1769926500000,2764.800000000009
1769926800000,2920.9999999999827
1769927100000,3013.4000000000146
1769927400000,3066.3999999999883
1769927700000,3192.2000000000185
1769928000000,3235.400000000002
1769928300000,3266.399999999985
1769928600000,3271.40000000001
1769928900000,3499.0000000000105
1769929200000,3572.8000000000025
1769929500000,3888.1999999999857
1769929800000,4058.599999999985
1769930100000,4254.400000000011
1769930400000,4421.599999999994
1769930700000,4511.399999999994
1769931000000,4567.000000000022
1769931300000,4558.399999999999
1769931600000,4654.399999999992
1769931900000,4680.999999999988
1769932200000,4740.200000000009
1769932500000,4668.399999999994
1769932800000,4962.800000000015
1769933100000,4969.400000000009
1769933400000,4992.59999999998
1769933700000,5084.799999999994
1769934000000,5296.600000000024
1769934300000,5417.999999999987
1769934600000,5452.0000000000055
1769934900000,5521.800000000002
1769935200000,5657.800000000003
1769935500000,5534.799999999975
1769935800000,5582.200000000009
1769936100000,5628.400000000003
1769936400000,5726.0000000000155
1769936700000,5797.800000000001
1769937000000,5835.799999999995
1769937300000,6058.000000000008
1769937600000,5989.199999999978
1769937900000,6001.399999999997
1769938200000,6043.400000000018
1769938500000,6142.199999999997
1769938800000,6109.399999999989
1769939100000,6141.200000000003
1769940000000,6051.999999999975
1769940300000,6112.4000000000315
1769940600000,6307.800000000008
1769940900000,6325.399999999972
1769941200000,6368.8
1769941500000,6414.200000000014
1769941800000,6565.5999999999785
1769942100000,6373.200000000028
1769942400000,6182.59999999998
1769942700000,6266.20000000001
1769943000000,6215.999999999982
1769943300000,6293.200000000029
1769943600000,6286.599999999975
1769943900000,6349.600000000018
1769944200000,6460.000000000005
1769944500000,6475.79999999998
1769944800000,6606.399999999997
1769945100000,6563.600000000004
1769945400000,6538.800000000009
1769945700000,6456.399999999991
1769946000000,6421.599999999989
1769946300000,6555.4000000000115
1769946600000,6474.999999999983
1769946900000,6349.600000000032
1769947200000,6483.79999999999
1769947500000,6592.799999999974
1769947800000,6666.200000000018
1769948100000,6618.200000000001
1769948400000,6750.400000000018
1769948700000,6732.600000000005
1769949000000,6755.399999999989
1769949300000,6728.599999999998
1769949600000,6929.800000000014
1769949900000,7019.1999999999925
1769950200000,6830.399999999998
1769950500000,6815.599999999995
1769950800000,6772.199999999991
1769951100000,6902.199999999998
1769951400000,6876.200000000001
1769951700000,6956.399999999995
1769952000000,6933.400000000036
1769952300000,6919.1999999999625
1769952600000,6909.800000000015
1769952900000,7009.199999999997
1769953200000,6921.199999999999
1769953500000,6802.600000000003
1769953800000,6831.200000000001
1769954100000,6916.999999999998
1769954400000,7038.599999999997
1769954700000,7000.400000000005
1769955000000,7043.199999999999
1769955300000,6951.200000000008
1769955600000,7001.999999999992
1769955900000,7094.200000000004
1769956200000,7123.599999999992
1769956500000,7038.000000000005
1769956800000,7014.79999999999
1769957100000,6950.000000000025
1769957400000,6856.999999999978
1769957700000,6728.000000000002
1769958000000,6719.399999999999
1769958300000,6684.200000000005
1769958600000,6762.200000000004
1769958900000,6938.600000000001
1769959200000,6798.599999999981
1769959500000,6782.600000000018
1769959800000,6635.599999999992
1769960100000,6516.800000000009
1769960400000,6558.999999999978
1769960700000,6531.2000000000235
1769961000000,6375.599999999979
1769961300000,6210.199999999998
1769961600000,6153.400000000014
1769961900000,6252.799999999998
1769962200000,6163.000000000007
1769962500000,6002.800000000001
1769962800000,5866.799999999989
1769963100000,5794.400000000003
1769963400000,5842.799999999997
1769963700000,5709.800000000013
1769964000000,5706.999999999999
1769964300000,5567.599999999985
1769964600000,5373.600000000003
1769964900000,5417.400000000025
1769965200000,5314.5999999999785
1769965500000,5076.599999999991
1769965800000,5105.600000000005
1769966100000,4988.4000000000015
1769966400000,4714.800000000005
1769966700000,4732.199999999992
1769967000000,4623.800000000015
1769967300000,4612.199999999986
1769967600000,4410.40000000001
1769967900000,4333.399999999998
1769968200000,4115.999999999983
1769968500000,3947.6000000000145
1769968800000,3770.6000000000067
1769969100000,3664.999999999995
1769969400000,3590.400000000007
1769969700000,3476.399999999986
1769970000000,3348.4000000000046
1769970300000,3265.599999999996
1769970600000,3203.0000000000214
1769970900000,3079.7999999999897
1769971200000,3023.199999999993
1769971500000,2924.400000000001
1769971800000,2652.799999999986
1769972100000,2455.600000000025
1769972400000,2434.3999999999955
1769972700000,2296.200000000001
1769973000000,2297.399999999963
1769973300000,2314.600000000043
1769973600000,2123.5999999999945
1769973900000,2050.199999999991
1769974200000,1965.5999999999867
1769974500000,1845.6000000000092
1769974800000,1757.9999999999939
1769975100000,1654.8000000000097
1769975400000,1455.200000000015
1769975700000,1328.9999999999832
1769976000000,1286.0000000000118
1769976300000,1253.3999999999921
1769976600000,1261.5999999999988
1769976900000,1233.8000000000122
1769977200000,1183.3999999999987
1769977500000,1172.9999999999852
1769977800000,1147.2
1769978100000,1023.1999999999983
1769978400000,975.2000000000045
1769978700000,890.9999999999986
1769979000000,820.999999999986
1769979300000,794.2000000000015
1769979600000,748.0000000000041
1769979900000,659.8000000000138
1769980200000,727.3999999999747
1769980500000,721.6000000000078
1769980800000,695.8000000000147
1769981100000,678.3999999999816
1769981400000,604.0000000000159
1769981700000,577.1999999999944
1769982000000,539.0000000000149
1769982300000,519.0000000000003
1769982600000,509.79999999999734
1769982900000,504.5999999999824
1769983200000,482.4000000000325
1769983500000,490.59999999997575
1769983800000,477.40000000000657
1769984100000,468.99999999999426
1769984400000,465.3999999999981
1769984700000,456.40000000002505
1769985000000,435.9999999999701
1769985300000,435.8000000000076
1769985600000,432.39999999998616
1769985900000,380.0000000000138
1769986200000,394.39999999999793
1769986500000,368.0000000000013
1769986800000,384.8000000000176
1769987100000,381.9999999999948
1769987400000,367.99999999998994
1769987700000,371.80000000000456
1769988000000,381.39999999999304
1769988300000,335.19999999999783
1769988600000,364.2000000000069
1769988900000,337.0000000000075
1769989200000,314.60000000000116
1769989500000,330.8000000000042
1769989800000,302.7999999999832
1769990100000,318.0000000000321
1769990400000,315.9999999999597
1769990700000,312.4000000000159
1769991000000,284.3999999999951
1769991300000,292.39999999997195
1769991600000,320.80000000002605
1769991900000,319.79999999999615
1769992200000,283.79999999999194
1769992500000,283.0000000000342
1769992800000,280.1999999999705
1769993100000,280.800000000014
1769993400000,253.5999999999906
1769993700000,247.6000000000009
1769994000000,259.19999999999123
1769994300000,279.60000000000974
1769994600000,268.59999999999116
1769994900000,267.400000000026
1769995200000,239.5999999999915
1769995500000,238.39999999999353
1769995800000,258.79999999999677
1769996100000,239.00000000000915
1769996400000,237.39999999999898
1769996700000,240.59999999999005
1769997000000,253.60000000001352
1769997300000,238.99999999999815
1769997600000,225.8000000000181
1769997900000,258.39999999999924
1769998200000,284.3999999999817
1769998500000,270.1999999999945
1769998800000,250.79999999999404
1769999100000,258.19999999999
1769999400000,269.6000000000145
1769999700000,271.599999999993
1770000000000,279.8000000000069
1770000300000,265.00000000001535
1770000600000,282.9999999999877
1770000900000,273.79999999999853
1770001200000,261.19999999999516
1770001500000,360.20000000001096
1770001800000,376.5999999999942
1770002100000,429.0000000000005
1770002400000,424.00000000002666
1770002700000,388.7999999999763
1770003000000,385.6000000000138
1770003300000,405.99999999997846
1770003600000,404.79999999998233
1770003900000,393.0000000000276
1770004200000,421.00000000000176
1770004500000,429.9999999999856
1770004800000,480.99999999999557
1770005100000,512.0000000000299
1770005400000,555.3999999999758
1770005700000,591.6000000000031
1770006000000,647.7999999999988
1770006300000,659.0000000000088
1770006600000,653.7999999999802
1770006900000,675.8000000000243
1770007200000,657.5999999999913
1770007500000,672.8000000000039
1770007800000,663.5999999999927
1770008100000,708.2000000000135
1770008400000,831.5999999999979
1770008700000,1150.5999999999892
1770009000000,1238.2000000000048
1770009300000,1220.399999999991
1770009600000,1268.6000000000158
1770009900000,1224.5999999999879
1770010200000,1268.6000000000047
1770010500000,1349.600000000015
1770010800000,1344.3999999999817
1770011100000,1371.3999999999883
1770011400000,1426.2000000000082
1770011700000,1518.2000000000046
1770012000000,1585.1999999999991
1770012300000,1944.4000000000062
1770012600000,2041.199999999996
1770012900000,2083.199999999994
1770013200000,2143.400000000004
1770013500000,2166.7999999999843
1770013800000,2229.200000000011
1770014100000,2356.5999999999885
1770014400000,2356.000000000005
1770014700000,2372.800000000009
1770015000000,2333.599999999999
1770015300000,2480.199999999979
1770015600000,2577.400000000018
1770015900000,2932.200000000013
1770016200000,3000.3999999999996
1770016500000,2963.599999999994
1770016800000,2888.1999999999894
1770017100000,3126.4166666666833
1770017400000,3076.2999999999934
1770017700000,2746.100000000004
1770018000000,2615.7999999999943
1770018300000,2813.216666666667
1770018600000,3640.6166666666663
1770018900000,3848.2166666666667
1770019200000,3839.7
1770019500000,3959.8
1770019800000,4106.6
1770020100000,4150.0
1770020400000,4206.45
1770020700000,4279.8
1770021000000,4442.899999999999
1770021300000,4217.400000000001
1770021600000,4276.6
1770021900000,4282.2
1770022200000,4346.0
1770022500000,4379.800000000001
1770022800000,4421.799999999999
1770023100000,4489.0
1770023400000,4567.6
1770023700000,4748.8
1770024000000,4639.4
1770024300000,4673.000000000002
1770024600000,4837.999999999998
1770024900000,4757.200000000002
1770025200000,4636.399999999999
1770025500000,4649.799999999999
1770025800000,4710.200000000001
1770026100000,4605.8
1770026400000,4680.999999999999
1770026700000,4916.800000000001
1770027000000,5020.0
1770027300000,5260.599999999999
1770027600000,5154.4000000000015
1770027900000,5024.0
1770028200000,4859.399999999999
1770028500000,4814.8
1770028800000,4766.000000000001
1770029100000,4769.199999999999
1770029400000,4889.200000000001
1770029700000,4716.0
1770030000000,4686.399999999999
1770030300000,4868.4
1770030600000,4804.200000000001
1770030900000,4929.999999999998
1770031200000,4802.4000000000015
1770031500000,4747.999999999999
1770031800000,4845.799999999999
1770032100000,4796.599999999999
1770032400000,4870.799999999999
1770032700000,4807.600000000001
1770033000000,4920.599999999999
1770033300000,4783.800000000002
1770033600000,4785.4
1770033900000,4594.199999999999
1770034200000,4554.600000000002
1770034500000,4594.199999999998
1770034800000,4664.2
1770035100000,4813.800000000001
1770035400000,4785.199999999999
1770035700000,4825.8
1770036000000,4757.599999999999
1770036300000,5028.400000000001
1770036600000,5264.199999999998
1770036900000,5268.600000000003
1770037200000,5411.200000000002
1770037500000,5455.399999999997
1770037800000,5335.8
1770038100000,5306.800000000001
1770038400000,5493.599999999999
1770038700000,5456.4000000000015
1770039000000,5504.399999999997
1770039300000,5408.6
1770039600000,5377.799999999997
1770039900000,5405.400000000005
1770040200000,5371.0
1770040500000,5440.599999999999
1770040800000,5569.5999999999985
1770041100000,5447.0
1770041400000,5509.399999999999
1770041700000,5540.400000000002
1770042000000,5637.399999999998
1770042300000,5683.4000000000015
1770042600000,5643.199999999999
1770042900000,5585.0
1770043200000,5679.199999999999
1770043500000,5632.600000000003
1770043800000,5710.799999999998
1770044100000,5720.799999999999
1770044400000,5754.2000000000035
1770044700000,5733.999999999995
1770045000000,5809.8000000000075
1770045300000,5884.199999999993
1770045600000,5836.450000000006
1770045900000,6014.199999999996
1770046200000,5862.200000000002
1770046500000,5848.399999999998
1770046800000,5729.399999999999
1770047100000,5749.999999999997
1770047400000,5632.000000000005
1770047700000,5505.599999999999
1770048000000,5606.5999999999985
1770048300000,5462.000000000001
1770048600000,5471.400000000001
1770048900000,5493.000000000003
1770049200000,5509.399999999998
1770049500000,5522.8
1770049800000,5514.199999999997
1770050100000,5358.600000000004
1770050400000,5201.999999999994
1770050700000,5024.000000000003
1770051000000,4978.6
1770051300000,4835.400000000002
1770051600000,4679.000000000001
1770051900000,4769.399999999999
1770052200000,4813.200000000001
1770052500000,4732.5999999999985
1770052800000,4650.000000000001
1770053100000,4595.599999999993
1770053400000,4493.400000000008
1770053700000,4337.799999999995
1770054000000,4246.800000000002
1770054300000,4150.2000000000035
1770054600000,3886.599999999999
1770054900000,3665.1999999999966
1770055200000,3686.9999999999995
1770055500000,3587.000000000003
1770055800000,3545.3999999999965
1770056100000,3494.0
1770056400000,3385.4000000000046
1770056700000,3301.3999999999955
1770057000000,3231.000000000001
1770057300000,2976.9999999999995
1770057600000,2888.000000000001
1770057900000,2732.2000000000003
1770058200000,2493.2000000000007
1770058500000,2457.5999999999985
1770058800000,2428.8000000000065
1770059100000,2320.7999999999956
1770059400000,2223.5999999999945
1770059700000,2207.9999999999995
1770060000000,2016.600000000004
1770060300000,1829.6000000000035
1770060600000,1787.600000000002
1770060900000,1715.9999999999957
1770061200000,1689.1999999999966
1770061500000,1581.6000000000051
1770061800000,1385.7999999999993
1770062100000,1301.2000000000005
1770062400000,1265.1999999999985
1770062700000,1166.0000000000014
1770063000000,1234.2000000000016
1770063300000,1169.1999999999978
1770063600000,1116.199999999996
1770063900000,1140.8000000000031
1770064200000,1121.7999999999972
1770064500000,1029.200000000003
1770064800000,925.000000000006
1770065100000,878.3999999999934
1770065400000,770.0000000000011
1770065700000,722.0000000000039
1770066000000,644.7999999999955
1770066300000,652.4000000000011
1770066600000,675.4000000000002
1770066900000,667.000000000001
1770067200000,579.7999999999942
1770067500000,598.0000000000047
1770067800000,552.2000000000003
1770068100000,530.9999999999949
1770068400000,489.00000000000546
1770068700000,500.8000000000001
1770069000000,516.8000000000058
1770069300000,483.59999999999053
1770069600000,426.60000000000133
1770069900000,439.40000000000066
1770070200000,438.59999999999945
1770070500000,464.0000000000013
1770070800000,430.59999999999934
1770071100000,395.800000000004
1770071400000,396.40000000000293
1770071700000,378.7999999999884
1770072000000,358.4000000000059
1770072300000,337.79999999999836
1770072600000,332.4000000000016
1770072900000,332.99999999999505
1770073200000,356.40000000001
1770073500000,390.7999999999926
1770073800000,377.60000000000537
1770074100000,365.5999999999975
1770074400000,380.0000000000018
1770074700000,350.0000000000036
1770075000000,335.99999999999335
1770075300000,319.6000000000012
1770075600000,320.39999999999714
1770075900000,318.0000000000005
1770076200000,255.3999999999987
1770076500000,298.80000000000535
1770076800000,318.5999999999945
1770077100000,291.8000000000033
1770077400000,317.0000000000007
1770077700000,283.39999999999986
1770078000000,261.60000000000065
1770078300000,296.19999999999845
1770078600000,293.3999999999952
1770078900000,282.60000000000116
1770079200000,262.40000000000305
1770079500000,261.9999999999966
1770079800000,249.40000000000228
1770080100000,237.00000000000276
1770080400000,252.99999999999628
1770080700000,282.60000000000326
1770081000000,276.79999999999825
1770081300000,287.40000000000197
1770081600000,284.6000000000004
1770081900000,261.9999999999962
1770082200000,263.19999999999874
1770082500000,259.60000000000673
1770082800000,272.1999999999996
1770083100000,254.79999999999768
1770083400000,217.60000000000298
1770083700000,247.19999999999828
1770084000000,257.7999999999939
1770084300000,320.8000000000027
1770084600000,325.59999999999786
1770084900000,308.80000000000206
1770085200000,312.80000000000325
1770085500000,305.3999999999991
1770085800000,335.000000000003
1770086100000,306.399999999992
1770086400000,301.6000000000049
1770086700000,306.7999999999972
1770087000000,332.80000000000234
